id_mgs	ERS848618	ERS848619	ERS848620	ERS848621	ERS848622	ERS848623	ERS848624	ERS848625	ERS848626	ERS848627	ERS848628	ERS848629	ERS848630	ERS848631	ERS848632	ERS848633	ERS848634	ERS848635	ERS848636	ERS848637	ERS848638	ERS848639	ERS848640	ERS848641	ERS848642	ERS848643	ERS848644	ERS848645	ERS848646	ERS848647	ERS848648	ERS848649	ERS848650	ERS848651	ERS848652	ERS848653	ERS848654	ERS848655	ERS848656	ERS848657	ERS848658	ERS848659	ERS848660	ERS848661	ERS848662	ERS848663	ERS848664	ERS848665	ERS848666	ERS848667	ERS848668	ERS848669	ERS848670	ERS848671	ERS848672	ERS848673	ERS848674	ERS848675	ERS848676	ERS848677	ERS848678	ERS848679	ERS848680	ERS848681	ERS848682	ERS848683	ERS848684	ERS848685	ERS848686	ERS848687	ERS848688	ERS848689	ERS848690	ERS848691	ERS848692	ERS848693	ERS848694	ERS848695	ERS848696	ERS848697	ERS848698	ERS848699	ERS848700	ERS848701	ERS848702	ERS848703	ERS848704	ERS848705	ERS848706	ERS848707	ERS848708	ERS848709	ERS848710	ERS848711	ERS848712	ERS848713	ERS848714	ERS848715	ERS848716	ERS848717	ERS848718	ERS848719	ERS848720	ERS848721	ERS848722	ERS848723	ERS848724	ERS848725	ERS848726	ERS848727	ERS848728	ERS848729	ERS848730	ERS848731	ERS848732	ERS848733	ERS848734	ERS848735	ERS848736	ERS848737	ERS848738	ERS848739	ERS848740	ERS848741	ERS848742	ERS848743	ERS848744	ERS848745
"msp_0011"	1.76524373296478e-07	1.39769123377715e-06	8.64115393692744e-08	3.67519082259526e-07	2.4531345289791e-07	1.31590002403138e-05	6.67851626965653e-08	1.97824939838032e-06	1.17511419810221e-06	1.0477016770837e-06	9.12490199938061e-09	3.23903537464007e-07	1.54097046841695e-06	4.16013621367594e-07	4.39450453051614e-07	6.81700209252881e-08	8.48735270995423e-06	1.3736216596255e-06	2.58578480956102e-07	1.42019840936976e-08	5.58725373795241e-06	1.52476915649348e-08	1.8438175801189e-06	1.11190738158221e-07	6.13657511591985e-06	2.12176143312025e-06	5.42355714555881e-07	8.83310452422815e-07	3.65008144163393e-08	5.80116798905378e-06	9.67802445268165e-08	1.02657582726052e-06	3.4175706926226e-08	1.90282844086153e-07	9.04120010931892e-06	1.64492845863723e-07	5.19648236665803e-08	9.65019857004982e-07	2.1076638867742e-07	2.41383784482736e-07	5.73729601193823e-09	1.86511750723001e-06	6.90901134466768e-08	1.10583665268647e-07	2.54720291988423e-08	1.77597292572178e-07	4.89626658939301e-07	2.96927173745779e-07	1.44852313799684e-06	1.60768526533404e-09	1.40639696152834e-06	4.52210833818357e-07	0	2.41774902525161e-07	4.09706405470408e-07	7.74128795953183e-07	1.20623764531859e-05	7.51753886690535e-07	2.00411353101259e-07	4.63260595206984e-07	6.54401037667682e-07	9.49163153789874e-08	1.04648401628943e-06	6.56480865775021e-07	1.01647501249036e-06	2.25761981250785e-06	3.45449106472634e-06	3.21425562375548e-07	1.28255050881391e-07	7.27990965279877e-07	2.42825625038399e-06	2.94950390821415e-08	9.42932450493659e-08	8.5817381404016e-06	5.55563129547157e-07	1.09398435532652e-06	2.55193616984833e-07	4.67241842351399e-07	5.48302643842323e-07	1.47001956794311e-06	2.82746612178048e-06	7.14644158285526e-07	1.80098861440322e-07	1.43769762303233e-07	2.22598508760938e-06	1.1481054098721e-06	2.74801441231975e-07	1.41092327642736e-06	4.20113394913378e-07	1.48611034764814e-06	2.21342862966284e-07	2.07359754053569e-06	5.3169610100349e-07	3.78655020552812e-07	1.9273750840758e-08	3.36113938633505e-06	1.08741794079361e-06	1.19201552945594e-06	1.09939595779087e-06	8.13619143848439e-07	4.11118252456347e-06	4.35174612551435e-06	4.85745065484187e-07	7.55471521751992e-07	3.32419358959258e-06	1.71973618286911e-06	1.63432407470743e-06	2.3623781215137e-09	5.13590555683163e-07	1.01247971110758e-06	1.65176394065129e-07	2.74663176796021e-07	1.07346709623304e-06	1.38642981767081e-07	8.90039582702421e-06	1.70266256656959e-06	1.15681171187991e-06	2.44433004178432e-06	3.17847255080755e-06	9.48525382028752e-07	1.22903763263871e-06	1.14431364347975e-06	8.2330218721538e-09	2.43864534186047e-07	2.17964639410677e-07	1.40558489235455e-06	9.47054238076765e-07	7.00614795639801e-07
"msp_0012"	4.55802891556707e-07	3.09132827912837e-07	6.02154058922498e-07	4.85863777898998e-07	7.32512349718108e-07	1.33558936130658e-05	1.25954389773925e-07	4.85763567125375e-06	2.19395979415753e-06	4.26735421860184e-06	9.07523255791741e-07	2.63021288934018e-07	6.52392123954002e-07	2.66488949169494e-07	1.41195884768485e-06	2.63509776584537e-06	9.08675281683809e-06	1.30524773153946e-06	1.29804766408204e-05	1.31215462789994e-08	2.08050886408154e-06	1.52204812894978e-08	2.84160478858705e-05	3.77760572312078e-08	7.48145509826146e-07	7.35894663731855e-07	3.12794510253511e-07	1.02548497832343e-06	1.4359985656972e-07	4.62894598103594e-06	5.64480420115085e-07	7.67564544689778e-07	8.8917653886774e-08	1.10883926271613e-06	4.70310232921024e-07	4.40287905755216e-07	2.49617549746397e-06	1.99590558489379e-06	1.09861978907539e-07	1.50188114948459e-06	1.41259383601313e-07	8.34347540231816e-07	4.455820986385e-07	3.72987751645182e-07	4.46379672275719e-08	1.40643222855476e-06	1.86618063010422e-07	1.65804009463436e-07	8.90235878706101e-06	4.92114532855982e-09	2.10988039735247e-07	3.9683472389142e-07	1.17315942930273e-09	3.11816330932481e-07	5.03746726499577e-08	8.47570954920371e-07	4.21176029078298e-06	4.29261311464839e-07	4.35796219849279e-06	3.9117450681098e-07	3.84507590509441e-07	3.47504372183798e-07	6.75923916586035e-07	5.7935896009995e-07	4.46649136167125e-07	2.26429455611422e-06	1.10712027362138e-06	5.41162895908046e-07	2.2195283863174e-07	2.57561606480755e-07	1.16331911514729e-06	8.29503930734398e-08	9.0334702070768e-08	1.78213383456095e-05	1.10830357382151e-06	4.77649336370687e-06	4.89781765002144e-07	6.3510267879626e-08	2.18388823602526e-07	1.22254783536155e-07	1.96478203770272e-06	1.85201853856726e-06	3.76901417033349e-07	9.08635488773583e-07	8.69582998986446e-07	3.97637497765161e-06	2.17333554580622e-07	8.86070209465765e-07	3.87457804972819e-07	1.50723635470899e-06	1.21744492631333e-07	2.87858538918111e-06	5.71798363097482e-08	2.84443866170581e-06	3.59050504642894e-09	8.21592562404683e-07	2.4188111611578e-06	6.54872746395344e-07	1.15186279327529e-06	3.96958953089435e-09	1.80614352988702e-06	1.28010113770097e-06	1.08106966060474e-06	4.03327200796785e-07	5.17521194584544e-06	5.05094233182991e-06	5.44219270452161e-06	5.34185234688303e-09	8.07751676297686e-07	1.76104454472064e-06	5.17611857082829e-07	3.98468324652857e-07	2.23757921662018e-06	1.56579995578756e-06	6.18854677781016e-06	5.47968135266163e-06	2.71881572504139e-06	2.76868918867778e-06	2.75033639180335e-07	4.59918277124882e-07	1.74692518017729e-06	4.43242781942971e-07	6.57844714045236e-09	2.06929994861997e-08	4.21243440697782e-08	1.77945502305568e-07	5.68186467019426e-07	1.92204645110655e-07
"msp_0013"	9.7844356094724e-08	0	4.00105927594145e-09	4.61506873087125e-09	2.23409136561948e-07	2.70111070736721e-07	6.42478698715864e-09	0	3.0070576444729e-08	6.61755568784685e-09	2.53662934885856e-07	5.13845682923036e-09	1.44063131564695e-05	0	0	7.66998911314054e-08	5.06754604840204e-07	7.55029769878858e-08	1.85998034701503e-09	0	0	0	3.12200001512623e-08	2.16876773605393e-07	1.54432984493423e-07	0	1.07309385572973e-05	1.16785134681215e-06	3.15594748501887e-09	4.40141288949543e-08	2.68508347862229e-08	2.36705955488414e-09	8.10989260532739e-07	7.47288317520598e-09	2.21268503206594e-09	1.59362591556748e-07	5.69256672112766e-08	3.89683382210803e-08	1.16608598204316e-07	3.83959009643328e-09	6.88395321530397e-08	1.19864840903552e-05	2.43362313808055e-06	2.62265026299487e-08	3.214752594618e-07	2.91444666767433e-07	1.92865429112104e-05	2.61852099823767e-06	1.28678307377271e-08	1.70429461497313e-08	3.62680874218857e-06	1.73616472908207e-09	2.1841653712017e-09	0	5.90778530381058e-06	4.40397550510572e-06	0	3.90066971460997e-09	2.11404341889068e-09	5.11379985654619e-09	1.81287234681831e-05	2.3809538135486e-06	1.12668953207515e-07	5.35959138583794e-07	3.74367538233242e-08	0	3.10844630625476e-05	7.51288867289403e-07	1.79417832825468e-06	2.18012307628417e-05	8.72009599304814e-06	0	1.4089498812608e-07	1.77066774583799e-06	5.47278567488841e-08	8.96541894314298e-09	1.99767408179356e-09	6.92023624558122e-08	3.17973813480814e-06	1.37048655234081e-06	0	2.49313940848669e-06	1.11256317500839e-06	3.05550116794645e-07	1.4393954420703e-09	3.62964430075593e-06	7.40664514218514e-07	1.37040636924868e-07	1.72222502667757e-06	4.71558198370224e-07	7.45093032179571e-07	6.64896328601702e-07	3.51598786026034e-09	3.84604122919607e-09	2.50247878644322e-08	4.06992565430944e-06	4.64475403654421e-09	1.74730555000959e-08	5.15153495335628e-08	1.85724564476608e-05	4.47084718468863e-09	9.57692071837907e-09	2.2056164714514e-09	7.54554538423398e-08	2.28988554659502e-09	7.21032578618864e-09	2.1795038190752e-08	1.00311428826192e-05	2.3870693584888e-09	2.52181120745028e-06	1.39476097083177e-08	8.16241006944419e-07	3.41730396222030e-09	3.37053200236186e-09	0	3.07423830510608e-09	0	2.08083748080677e-07	0	0	4.47301067994739e-08	0	2.75917229886493e-09	2.28368895915133e-09	2.16389495054202e-06	0	2.21195044802394e-06	1.3614143098221e-09
"msp_0014"	9.01859233097122e-09	0	1.08162558217219e-07	3.92335940626809e-08	1.50710668490147e-08	0	0	0	4.53889138066907e-09	0	0	1.69237365866018e-09	9.64756667785182e-08	8.95542494545032e-07	3.86841122766693e-08	5.21462618101411e-06	0	1.17410642920603e-07	5.09331242906203e-08	1.71822225685502e-09	0	1.70908245837485e-09	7.52027059831561e-09	4.5906565855892e-09	0	1.75039011502862e-06	6.43399789143712e-08	1.44310330988686e-07	0	0	1.88881834483578e-08	0	0	8.07116835966726e-09	0	0	1.39970817340837e-07	7.26903066952669e-09	1.26719875672482e-08	0	0	4.41191469686806e-08	1.78500166585153e-09	1.28503722968971e-08	0	2.97867738720407e-08	1.87300040202937e-08	1.10483607663716e-08	0	0	2.06223019649481e-08	0	0	0	5.6413772508015e-08	1.46560867912062e-08	0	2.89066616582444e-09	0	4.83668779198693e-08	1.51903915787825e-08	1.23062351058278e-09	7.71128112270735e-09	8.71981828249877e-09	2.52296335242184e-09	0	4.41767673088876e-08	0	2.67354862760637e-09	4.12162966208441e-08	1.56956892876484e-08	0	4.9434279784667e-08	0	0	1.2818071051605e-08	1.06369787322508e-07	0	4.60747117701702e-08	0	5.18138162645775e-09	1.03894283214348e-08	5.98694329368622e-09	3.06889679672479e-09	0	0	3.9550937699857e-09	3.45933166767546e-09	9.14176004572094e-09	3.65789007449324e-09	0	1.41281951049244e-09	0	0	0	0	3.78372953091574e-07	2.2344843050205e-07	0	0	5.61804760882106e-09	4.10325776326626e-09	0	0	1.81271223770003e-09	1.6333684719405e-09	1.97570242799011e-07	2.5032546130592e-08	1.26970999768064e-07	1.35645361044814e-08	0	0	1.79184692036504e-07	0	1.76031883152568e-09	4.66473901600762e-08	2.88527745910656e-08	4.32943354487773e-08	0	0	7.21516765540345e-09	1.2020277453709e-08	0	3.3126431220747e-09	0	5.26862534484405e-09	2.41423620468668e-08	0
"msp_0015"	8.12132592805029e-09	4.49731667423817e-09	8.36135054934232e-07	1.28199328312261e-09	2.12532218855098e-08	1.30281416793629e-07	2.88771449806775e-07	3.77976018484449e-09	7.43769866954493e-09	1.06162334964633e-06	8.62231649053789e-07	2.14002620357554e-09	2.39938953911323e-06	3.55864015823765e-09	8.38810903475488e-09	4.94283286383437e-06	3.31689937258432e-07	7.34735826472236e-08	5.15596950899186e-09	0	2.77602821362917e-06	7.21010693804986e-08	3.39974987534063e-06	4.81625325266092e-08	2.36111000677944e-06	0	1.66073536448804e-06	1.0532778963031e-06	1.33312401761211e-09	6.51733962463972e-08	1.30121228476572e-06	1.82685907387505e-06	7.06876340498278e-06	2.63604676024741e-09	1.27839737293788e-09	1.14794892034209e-06	2.24137192443533e-06	1.75059554286937e-07	1.89687472038959e-06	6.90445040036282e-09	5.64196714306977e-06	4.61427755589822e-07	4.32038744009941e-06	1.11882447919576e-05	1.80557872906044e-05	4.42523832334285e-07	3.62120967340262e-06	1.43240360083271e-06	6.05855694875215e-08	1.05824255239393e-06	1.91229658990156e-06	1.15844992364752e-08	1.0764347768883e-08	2.41192477851638e-08	4.22891897570044e-08	5.3516045102782e-06	5.64184166049385e-09	6.23928706223829e-06	1.13324670530872e-08	1.97894366512391e-06	2.80501166624713e-06	1.20168345875099e-05	2.73477206837552e-07	4.89012749080977e-07	1.07900223287918e-05	1.11915812382655e-05	6.48616216344051e-06	4.33886197294304e-06	8.36420351666645e-06	4.81110318412391e-06	1.67943744237811e-06	1.81759415908752e-06	1.17847834515601e-06	0	1.04087802686717e-05	1.37470998921844e-09	1.96621600392717e-08	3.4152586050492e-05	1.17848822197243e-06	1.71352285506226e-07	4.77167936048514e-09	7.70999611778957e-06	9.60228988823499e-07	1.69854768390624e-07	1.91939757365965e-05	7.02086893956225e-07	7.19107337965225e-07	2.88502289332924e-06	4.8538865930159e-07	4.59039436802212e-07	8.05317353388182e-07	6.00112203470778e-09	9.96993668160128e-08	4.73495444231331e-06	3.86476937872906e-09	6.51351556936495e-07	1.17984212364719e-07	4.95906332019145e-07	7.55491343057099e-07	1.06612730768644e-06	1.06100229504395e-05	2.39455599001499e-05	8.46553157225357e-06	2.82318002345473e-07	1.90449421384832e-06	6.05563520970477e-07	4.9683176731179e-07	2.29420980755508e-06	7.00378489809371e-08	1.91173264424683e-07	1.33103190474698e-06	3.68407679920563e-06	8.49198701164109e-07	9.69187199240819e-07	0	2.21860175322366e-09	1.25641814898492e-07	1.03328532371264e-09	2.26853101638731e-06	8.17466103424347e-09	2.46564315633075e-08	3.31880607821155e-08	1.19983553685327e-06	2.03226918354557e-09	9.51944488862228e-07	1.7863468759243e-06	5.75498318064117e-06	4.07752667737068e-09
"msp_0016"	1.26312825244143e-08	0	8.38997464460383e-08	6.36826712017115e-09	1.2338068848799e-09	9.54523532120469e-09	2.67529857750132e-07	0	2.20971753707027e-08	9.43397397174503e-09	6.2813377080904e-06	8.19095195367502e-06	7.78024535444962e-06	1.58559421657935e-06	0	0	0	0	8.18767316173236e-06	1.57225208535042e-09	2.16141539530595e-08	1.90693398389842e-09	0	0	7.01965166555871e-06	0	4.95925709894781e-09	0	2.38203312020345e-06	8.68092862410072e-09	1.92449317147345e-08	1.28440258211076e-08	1.28307005317274e-06	0	1.1475950198076e-09	2.31263110924173e-06	7.67431235242098e-07	0	2.22426183133382e-07	6.92891339056221e-09	3.28157086607027e-07	0	1.06082318683098e-05	4.83823151887346e-07	1.69577732797645e-08	1.59937880169513e-09	6.88682987070368e-06	3.18569456885782e-09	4.24306538400228e-08	0	4.52350910807589e-06	0	0	1.08341155922973e-08	0	2.69287175229139e-09	1.3205372901072e-09	1.5675537517198e-05	0	0	0	7.85121164581682e-06	2.8626622162516e-09	2.707294290681e-07	9.58094394192271e-06	2.03595487857799e-09	1.5478962609721e-05	7.03949853101647e-09	0	0	0	1.5310578346863e-08	0	0	0	0	0	1.54014687243359e-06	1.10232503624564e-05	1.14529926362767e-06	1.80140204322656e-05	3.15209229249948e-09	0	0	1.81196609712386e-05	2.96061285974792e-05	1.536384828884e-06	0	6.50910462482757e-07	2.01177841349088e-05	2.46550843155991e-06	1.48592586967213e-08	1.47453056160335e-06	9.88653185532021e-09	1.30510336518417e-08	2.62569057977793e-06	0	0	0	3.15718564450599e-09	3.92994867269024e-06	1.42254315739816e-08	0	8.62778298114202e-09	6.7990931922458e-07	0	3.74422505444909e-06	0	9.85356387671459e-09	1.93862193872964e-06	1.43934842288742e-08	0	1.13030800623152e-05	1.67950345541288e-07	0	4.18288853861777e-06	4.88037683434672e-06	0	6.53176244695416e-06	2.01172536044174e-08	1.45560181686009e-09	0	1.89153358173178e-08	3.1274535562712e-08	3.0956020595151e-09	1.20013324729428e-06	0	0
"msp_0017"	0	3.73646849904482e-09	2.28694948063269e-09	0	3.05364315272381e-08	1.17832373146125e-08	0	8.47523207746704e-09	2.21542294365589e-06	0	1.30569385103593e-09	0	0	2.81945145217697e-07	9.39005554483616e-09	0	1.29168104161731e-08	0	6.03335465090763e-07	0	3.26302569382658e-09	0	3.10272288908781e-06	3.32842777912505e-09	0	0	0	3.1332409970826e-07	0	6.5113081226461e-08	1.84932223944847e-08	6.44392129868642e-09	1.99083485356693e-07	4.00029308666969e-08	2.26427484033774e-08	0	0	2.44246740328399e-08	5.05931116233226e-08	1.86651812645878e-09	3.56977479713832e-07	5.03175192163313e-07	2.69084204834433e-07	0	7.08295410337502e-08	3.11214830868445e-07	0	1.30164292861652e-09	1.09716218188564e-08	0	3.76973946125821e-07	1.74850878481165e-08	0	1.11024234577938e-08	0	1.20571238894758e-06	0	1.21835396840155e-09	0	3.92155177984996e-07	5.28930895278045e-07	1.5145412580985e-06	0	2.02948306343624e-07	6.34089335664389e-07	6.39341095530772e-06	2.38284503842658e-09	2.69380949785584e-08	3.48488689040079e-08	0	4.43877639712091e-09	1.89210537954201e-06	2.00456946837746e-06	0	1.09687408207113e-06	3.63580227167313e-07	0	7.06026697756221e-07	1.17521249175667e-06	9.29726511307398e-08	2.28964904414928e-07	1.76983518642049e-09	2.98821882296889e-07	2.64068120114685e-07	0	3.08818722067072e-06	5.77982455549183e-08	6.01090331690564e-08	1.99584016399475e-08	0	2.32567688944481e-07	1.44110733668167e-06	2.48904908211569e-09	5.20052563271377e-06	7.63360117538562e-09	1.64483900370105e-06	2.31475382265672e-09	4.20362501170706e-09	7.26123001462404e-09	2.00433509001869e-06	2.40973366207948e-08	5.35376420205339e-06	0	0	0	3.19668582398294e-07	5.52405922753315e-09	1.81909742231653e-06	4.25462323743439e-08	0	0	0	0	0	0	0	0	0	4.70802657616655e-09	1.50037901164946e-05	2.46560115486035e-09	1.16664996338794e-08	4.03784317487411e-08	7.6833335868141e-07	4.20930404576956e-07	4.51149838860961e-09	0	2.52475828054914e-07
"msp_0018"	2.05256997006809e-09	1.98937910103554e-07	2.76746504070032e-08	5.89390528541179e-08	3.31576383186896e-09	8.01782351735057e-08	0	8.12888916327561e-09	7.00594934862652e-09	8.38349861424154e-09	0	9.90603360505634e-10	1.31813149350938e-08	0	2.78206606076355e-07	0	1.87837320985193e-07	2.349969699876e-08	0	0	0	0	1.92722899779853e-09	1.29341465560322e-08	0	7.84875635315366e-07	6.21245583825124e-09	4.41334904882987e-08	0	0	0	1.07834729883931e-07	0	8.47541323445288e-09	0	1.4800357219651e-09	0	6.14774463605453e-09	8.53165125023009e-09	0	0	0	5.13984784850508e-09	0	0	1.24307319916527e-08	1.49962169734177e-08	6.1806986294747e-08	3.38512499986291e-09	0	0	0	0	0	9.50258438390511e-08	0	0	2.38018586814523e-09	0	0	4.53545429399038e-08	0	4.83788424192623e-09	3.3488848188775e-09	2.33886766914920e-09	0	3.05771267024626e-08	0	0	6.15920931375013e-09	4.18733321429265e-08	0	0	0	1.16597360682435e-09	9.6192738761107e-09	0	0	0	0	3.19956932934968e-09	1.34836716397429e-08	0	2.13905074171167e-08	2.58022989038168e-09	0	2.71123877878025e-08	2.30627101331672e-08	0	0	0	2.37086999771497e-09	0	0	0	0	1.27575436415232e-07	1.17746060166023e-07	0	7.92195113299829e-08	3.26474075891669e-08	0	0	6.20657913247258e-07	0	2.2595892304815e-09	6.96256607552813e-09	6.2368838661682e-09	9.24500547947094e-07	7.50335256961248e-09	0	0	2.46603318245984e-08	7.0757859232919e-07	0	2.62669129933544e-08	8.45151096538875e-08	2.92500304803638e-07	0	0	3.73890915216175e-09	7.1243105763667e-09	5.53705542695506e-09	1.91903668431849e-09	8.5223475298128e-09	1.88318441274447e-07	0	2.71849699145772e-07
"msp_0019"	0	0	0	0	0	1.15464406268128e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84240297878451e-10	0	0	0	0	0	0	0	0	0	0	0	0	6.18686151984453e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63685769303239e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0020"	0	1.85055582111209e-08	0	1.0768745711898e-07	1.11569205507135e-08	2.05769844293573e-08	1.00868495656459e-07	0	1.82067941091595e-09	0	0	0	8.24435125661725e-09	0	8.49786047507048e-09	2.09062560891289e-07	4.89820919829704e-08	0	4.57164914932927e-07	8.98085710322152e-06	0	1.45089291315904e-08	1.21210754203713e-08	0	2.23723640591801e-09	4.36974915106538e-07	0	3.37547995775891e-09	7.91865760484699e-08	0	0	0	0	0	4.80125067931076e-08	0	5.93802802719362e-09	3.60335013969849e-09	1.19007666231454e-09	0	0	0	1.29320343642937e-09	1.33820042004195e-09	0	0	0	0	0	0	0	0	2.9818174497602e-09	0	0	0	0	0	0	0	8.88049391104265e-08	0	0	0	0	3.40885821332803e-09	0	0	0	0	0	0	1.38038816651241e-09	3.55342506677742e-08	0	2.05448620088079e-08	0	0	0	2.33404150374367e-09	0	0	0	0	3.37851262561616e-08	0	2.29674305424803e-09	0	0	0	0	0	1.52329085627493e-09	0	0	8.99422241965368e-08	0	2.95212942365575e-08	0	7.98588694664381e-09	0	0	1.96580606625338e-07	4.85280091834169e-09	4.54028323442422e-09	0	0	5.07955092571947e-09	2.53030460067412e-07	7.87395652543508e-08	0	0	0	0	0	2.97742739744295e-08	1.55168029306761e-09	2.02684617533081e-07	0	3.20796958442501e-07	2.61240895835233e-09	0	0	0	0	0	0	2.32463136536892e-07
"msp_0021"	1.9162812158333e-07	1.24243835511966e-07	8.08600487639035e-08	2.09688304066426e-06	3.40884303414383e-07	3.02107782109435e-09	7.02986491522205e-08	1.29698087755094e-07	2.64390206488065e-07	3.10932254859312e-07	9.75326470934734e-09	3.056993662232e-08	2.99157441016363e-07	1.26586441716371e-07	3.58239506525065e-06	5.6223813092057e-09	0	3.87685367815045e-06	3.85454861984589e-07	1.0722070392011e-08	4.47408619864223e-06	8.29686981697471e-09	2.55446973912631e-07	9.74617243288438e-08	3.43863550522037e-06	4.27795891809166e-06	1.08404887686843e-07	2.79934730468988e-08	8.69926922095641e-08	6.69147331296115e-06	4.95887107302067e-08	4.14069627180958e-06	1.74849251003587e-07	1.37797881059987e-08	5.17101967694694e-09	2.39915748963342e-07	2.70670429071655e-08	1.42636751162367e-07	1.96467049127445e-07	3.79580633333185e-09	5.21983567936313e-09	5.85690186166407e-08	1.13048214224131e-06	1.05340546054985e-07	1.69906465037814e-08	1.79475311421393e-07	1.22609874643188e-07	4.79840808808964e-07	7.99177371436161e-07	0	1.51805026982463e-06	4.14854653978818e-07	0	1.54350835713589e-07	8.19631157214786e-08	8.05587089345735e-07	8.25658489724024e-06	6.07943822251477e-07	1.01478295296929e-06	7.58771722778564e-07	4.1069619204583e-07	4.016558045397e-07	2.30871710269298e-06	3.47511236542643e-08	1.42313134289838e-06	1.65944995351646e-08	2.73639192683919e-06	2.03806538370367e-07	2.51832063823394e-09	1.50741381385656e-07	1.48630711390535e-06	3.41125544988286e-07	3.61332433125308e-08	3.53902951443476e-06	1.32811201974315e-06	4.21705436160801e-06	2.77443071887545e-07	9.03264876480296e-07	0	0	4.01076858687281e-07	6.61610360763289e-08	5.24622472853575e-08	9.39118925607478e-08	1.0204022954052e-06	9.57160076494233e-07	1.01144146767981e-07	1.79126497198463e-06	3.24787324306838e-07	3.89486689035564e-07	8.65018884229371e-07	6.45722458987173e-07	1.36181868555598e-08	4.51242256335156e-06	0	0	2.9799407571482e-07	9.81054799200476e-08	3.19154974866301e-06	1.44544253216812e-06	6.54262300382351e-07	1.43014432841417e-06	3.35508731916236e-06	8.50643960253763e-08	1.83699785564014e-07	9.67221106979716e-07	4.15909452478166e-08	1.24156215641057e-05	3.15751555870183e-09	2.48428245453044e-08	8.47675729003632e-08	3.92424312552356e-07	2.94631649021829e-07	1.04008426866136e-07	8.44177410587586e-06	5.29551684791411e-06	4.90449190683356e-07	1.47169827138505e-05	4.31963481476149e-06	2.53152339271531e-07	2.31366969625054e-08	2.27711425484013e-06	1.50352223622781e-08	7.69786239413457e-08	8.9943690060912e-09	8.69219976310853e-07	7.83561972366395e-08	8.92525397854083e-07
"msp_0022"	1.32523007371035e-09	9.56137929975505e-09	0	1.34057628025732e-07	1.32911193314751e-07	0	0	6.05372779166168e-09	7.82927866975676e-07	0	6.28329405971208e-09	3.78222842715452e-08	5.51255419785448e-07	1.89838180848405e-08	1.34774630407289e-06	0	0	0	5.41378895721315e-06	0	9.28889044349284e-09	0	6.58431129471019e-06	8.94215437973536e-09	5.23513575042998e-09	0	0	0	0	0	1.08006377115672e-09	0	0	1.02792429059651e-06	0	8.38328126029316e-09	0	2.25525073262008e-07	0	7.91764236626855e-07	0	0	0	0	1.66116029782924e-09	7.73838558689839e-08	4.09538473412722e-07	8.92834681737137e-08	0	0	3.12759142085076e-07	3.98121104917801e-08	0	0	2.93695176903439e-07	0	1.13525209205132e-06	1.55990889100325e-06	0	0	0	0	0	0	0	5.73750453523653e-07	0	0	0	0	1.26007408041127e-06	1.34201255411867e-08	0	0	7.37035112628681e-07	7.40044817423604e-07	4.58283372786296e-07	0	0	0	6.92115736478327e-07	0	1.4258180976995e-08	1.88168999988378e-07	9.2475080303926e-07	0	2.16405171203489e-07	0	4.62021613331996e-08	8.27384432155229e-08	0	6.42762234109199e-07	3.30724611597329e-08	0	0	0	1.52235702263228e-09	0	0	0	0	0	0	0	1.862391287021e-06	0	2.54369735072925e-07	0	0	2.22982830296519e-07	0	3.44619612542057e-07	0	7.18011714702532e-08	1.19740459882535e-06	0	0	1.76817356163994e-09	0	0	1.1974430761743e-06	0	0	8.35047752175823e-08	0	2.65862939092667e-08	3.10817471757695e-08	0
