id_mgs	ERS1066673	ERS1066712	ERS1066719	ERS1066672	ERS1066739	ERS1066694	ERS1066693	ERS1066720	ERS1066674	ERS1066695	ERS1066675	ERS1066721	ERS1066722	ERS1066676	ERS1066696	ERS1066697	ERS1066723	ERS1066678	ERS1066699	ERS1066725	ERS1066677	ERS1066700	ERS1066679	ERS1066726	ERS1066680	ERS1066698	ERS1066727	ERS1066701	ERS1066724	ERS1066681	ERS1066682	ERS1066702	ERS1066703	ERS1066728	ERS1066729	ERS1066683	ERS1066704	ERS1066730	ERS1066685	ERS1066684	ERS1066706	ERS1066732	ERS1066686	ERS1066705	ERS1066707	ERS1066733	ERS1066687	ERS1066708	ERS1066731	ERS1066734	ERS1066691	ERS1066713	ERS1066740	ERS1066714	ERS1066735	ERS1066741	ERS1066742	ERS1066715	ERS1066716	ERS1066717	ERS1066743	ERS1066654	ERS1066657	ERS1066660	ERS1066663	ERS1066710	ERS1066737	ERS1066653	ERS1066656	ERS1066659	ERS1066662	ERS1066668	ERS1066665	ERS1066671	ERS1066666	ERS1066669	ERS1066692	ERS1066718	ERS1066634	ERS1066635	ERS1066636	ERS1066637	ERS1066688	ERS1066640	ERS1066638	ERS1066639	ERS1066709	ERS1066689	ERS1066736	ERS1066641	ERS1066642	ERS1066643	ERS1066645	ERS1066644	ERS1066646	ERS1066647	ERS1066648	ERS1066649	ERS1066650	ERS1066651	ERS1066652	ERS1066655	ERS1066658	ERS1066661	ERS1066664	ERS1066667	ERS1066670	ERS1066690	ERS1066711	ERS1066738
"msp_1220"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44862966774304e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1221"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51023774650991e-09	0
"msp_1222"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.70673125121816e-09	0	0	0	0	0	0	0	0	0	0	1.91066768279015e-09	0	0	1.58757217422449e-08	0	0	0	0	0
"msp_1223c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1225"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74495817465067e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24201721798959e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1226"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08899015938267e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1227c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6369801890688e-09	0	0	5.17703909943111e-09	0	0	0	0	0	0	0
"msp_1228"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1229"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1230"	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07711484338359e-07	0	0	0	0	7.23390649964556e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09642569671545e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41899264467795e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66975034974533e-07	0	0	0	0	0	0	0
"msp_1231"	0	0	0	0	0	0	0	0	0	0	4.01462407233373e-06	0	0	0	0	0	0	0	2.16222853807088e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1232"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22754490264117e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1233"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60086419099126e-08	0	0	0	0	0	0	0	0	1.82897943023468e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1234"	0	0	0	0	0	0	0	0	0	2.47574841109969e-09	0	0	0	0	0	0	0	0	0	0	7.19423455681179e-09	1.0555457345253e-08	0	0	0	0	0	0	0	0	7.21117478570515e-09	0	1.07774441836414e-08	0	0	0	0	5.3514993534367e-07	3.72843779249184e-08	0	0	0	3.71327328817e-09	0	0	0	0	0	7.69473963415123e-09	0	0	0	0	2.12226857591105e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88608291598151e-07	0	0	3.30589079150453e-06	4.37478640790392e-09	0	0	0	0	0	0	0	6.82278700471157e-08	0	1.18066092138833e-08	0	0	9.02559093574288e-08	0	0	2.90814362111524e-09	4.36693123127022e-09	5.2766239674202e-09	2.56531457318615e-07	0	1.76783531018819e-07	4.95936457883854e-08	4.20641182700317e-07	0	4.34538284149041e-09	0	0	0	4.83488406077127e-09	0	0	0
"msp_1235"	0	0	0	0	0	0	0	0	0	8.05684787750256e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29264883687276e-07	0	0	0	0	0	0	0
"msp_1236"	0	3.306354620439e-07	1.95309142201117e-07	7.19036094526181e-07	1.7600830597374e-07	0	1.90797979278557e-07	2.29522359068164e-07	2.36848353407852e-07	1.26574364196012e-07	1.02975418599901e-07	2.05299272530582e-07	4.87315653187999e-07	3.72482194120016e-07	0	0	0	1.53859248427246e-07	3.47809138017477e-08	7.8593723045803e-08	7.95465942722634e-07	8.26889529109877e-08	0	0	2.92979280175029e-07	0	0	0	1.73789072532077e-07	1.42306033873426e-07	0	2.85422348768094e-07	3.53774498506105e-09	3.17493640750434e-07	2.01329157769032e-07	1.13443867892813e-07	0	6.18307313163392e-07	3.274631376358e-07	1.93817431012852e-07	1.34400854581756e-07	4.95337504780116e-07	1.75259159062406e-07	2.21830885104852e-07	1.99936571896595e-07	1.02017644981886e-07	1.1753032203946e-07	6.85752710918117e-08	2.26067586617436e-07	9.50588378672274e-08	0	0	0	5.5161295886676e-09	2.77152086202202e-07	4.37285525535263e-07	0	1.03383370258976e-07	3.06648682771859e-07	0	8.6491176952996e-08	2.53413206434527e-07	1.59823069165356e-07	0	0	2.04222293001675e-07	3.33418568441752e-07	0	4.65897728311813e-07	0	0	4.62782128040987e-08	1.70020030708032e-09	4.65562428523485e-08	0	6.41014953322091e-08	0	0	7.55008971340661e-07	0	4.10108794878118e-07	2.6746552008343e-07	3.17254616443736e-07	0	1.57452548282199e-07	0	0	8.36313860226583e-09	0	5.73396246489589e-07	0	0	4.76497093533101e-07	2.38141102710051e-07	1.05923920140114e-07	2.2114682292183e-07	1.37312193444211e-08	0	1.9075937479185e-08	3.07078836327746e-07	0	0	2.94232594040432e-07	0	0	2.09035218143042e-09	1.41963734219774e-07	0	3.07577796979766e-07	1.05597792683733e-08
"msp_1237"	0	0	0	0	0	6.98609477399694e-08	3.26380198285795e-08	5.96949949684464e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61999216495913e-09	0	0	0	0	0	0	2.82950545887527e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42114210992269e-08	0	0	0	0	2.3220523289325e-09
"msp_1238"	0	0	9.42930396414047e-08	1.89581015820549e-08	5.10078741175345e-08	3.40267695122713e-09	8.9296242186974e-09	3.1360644328287e-08	2.59460806565414e-08	9.10319796764508e-09	5.84071472553451e-09	2.46969118231354e-09	0	0	0	0	0	0	4.58640248796491e-09	6.69793216701192e-09	4.6590128165343e-09	0	0	0	4.83464905082161e-09	0	4.75661432493538e-09	0	8.63177753160984e-09	6.1808553278127e-08	0	6.36229462727016e-08	2.73295896966353e-08	0	0	0	0	0	0	0	0	0	1.61017118219291e-08	1.41660824587519e-08	0	0	0	1.00696312777302e-08	2.01580854968892e-09	5.96571143468657e-08	0	0	0	0	8.8520212542968e-09	5.22167158893561e-08	0	0	0	0	2.05626244609708e-08	2.70256508559905e-08	0	0	1.27753309170225e-08	2.86054488256918e-08	0	0	0	0	3.58735254698641e-09	0	0	6.481564237051e-08	0	0	0	0	0	0	0	0	2.90221801050539e-09	0	0	0	3.35495743205245e-09	6.28708899843344e-09	0	0	0	0	0	0	0	0	0	0	3.37134685317491e-08	5.01370000715202e-09	4.08198714825929e-09	0	0	8.43393804039376e-09	2.19169084219872e-08	0	5.21683708890673e-09	3.90852428013247e-08	2.52983971605887e-08	3.04117429222901e-08
"msp_1239"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1240"	0	0	0	0	0	0	4.34382577246299e-07	0	0	0	0	0	0	0	0	0	0	0	0	3.71570195233094e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32547920020824e-07	0	0	0	0	0	0	0	4.02140649957138e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1241"	0	0	0	0	0	0	0	0	0	0	6.32587180526786e-09	2.88437755949082e-08	5.07280263456211e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15412034824853e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24621537917531e-09	0	0	0	0	0	7.48110640560600e-09	0	0	0	5.16706509344278e-08	0	5.47261819579947e-08	0	0	0	0	0	0	0	0	0	1.99606723136054e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47182235492557e-07	0	0	0	0	0	0	0	0	0	0	0	0	4.08714009627673e-09	0	0	3.49298141952327e-09	0	0	0	0	0	0	0	0	0	0	0
"msp_1242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1243"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.02990475378821e-07	0	0	0	0	0	0	3.1120250551502e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1244"	6.91132950153631e-07	2.26104230621358e-07	1.33809788567346e-06	1.25252199761324e-07	1.28783732996063e-06	2.59263515772134e-06	8.11000310072894e-07	0	3.33523196545901e-06	5.35530102994814e-07	3.78472391754251e-07	7.65794548152704e-07	2.24612625474801e-06	1.73834653571946e-07	0	1.3553786501009e-06	8.5532650292996e-07	2.46665747790295e-07	7.09870619027882e-07	8.39866835826721e-07	6.56833321352057e-07	4.34577414335456e-09	0	8.35961254363697e-07	1.27838411418131e-06	1.47913068528667e-06	0	2.66701555961212e-06	3.68534636792273e-07	4.37608490115922e-07	0	0	2.51105484135047e-07	5.06570601118116e-07	8.5548849352049e-07	2.3179588624419e-06	0	1.08171176459781e-06	0	1.96714951655405e-08	7.8845160730559e-07	5.63120047302191e-07	1.91193925709309e-06	1.77371966127256e-06	6.21147155242784e-07	5.9276378268458e-07	0	0	1.06776935534879e-06	8.67076789314835e-07	2.65886300730344e-06	9.40415342603036e-07	0	0	3.21981099462388e-07	1.75389125708255e-07	1.03048094306466e-06	1.35647821373418e-06	1.29623466219753e-06	1.97716337674878e-06	0	3.46128753010405e-07	3.70794717322077e-08	0	1.18635304216096e-06	1.60886480265554e-06	1.90683530994711e-07	0	0	2.41741859522731e-06	2.31260138841302e-07	1.2357314339553e-06	1.68472121812993e-07	2.87750959336984e-06	1.32516635020241e-06	5.28316083453968e-07	8.50286355249322e-07	0	5.2590556107421e-07	0	2.64979448171826e-06	0	7.28097853444967e-09	4.81801679040974e-09	3.87753696210411e-07	0	3.52117603868865e-09	3.28396401305839e-08	1.36009551214139e-06	1.14206693063173e-06	1.05179939407648e-06	2.73844574519018e-06	8.4758843779985e-09	9.92324950904111e-07	0	4.01426449080687e-07	4.03365754828428e-06	3.39787284262736e-08	1.82347167479417e-06	8.78918418518396e-07	4.66782765871549e-07	0	9.20974978054105e-07	0	4.97324072660459e-07	1.16051601508613e-07	7.75276223902352e-07	0	3.11465883078136e-07	0
"msp_1245"	0	1.07311090297747e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74712263612261e-07	0	0	0	0	0	0	0	1.61327665087505e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38713172960712e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70445936574200e-09	0	0	0	0	0	0	0	4.71677753726018e-07	0	0	0	0	0	0	0	0	0	0	0
"msp_1246"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1247"	0	0	0	0	0	0	0	0	9.48977288517356e-09	0	3.40087743400747e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60647238347783e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1248"	0	0	0	0	0	0	0	0	2.29010387243357e-08	0	6.39694032381308e-09	0	0	0	0	0	0	0	0	2.17030987489707e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95189886396337e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23931438177905e-07	0	0	0	0	0	1.83693410329086e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83819901542348e-08	0
"msp_1249"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1250"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.72424473722033e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38269599970338e-08	0	0	0	0	0	0	0	0	2.14839976794521e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89971031163822e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20407120818914e-09	5.03677965821857e-09	0	0	0	0	0	0	0	0	0	3.14728714373404e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17651147756214e-08	0	0	0	0	5.08594414209882e-07	0	0	0	0	0	4.00621710494644e-09	0	0	4.44733203070302e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1252"	0	0	0	0	0	0	0	0	1.85990365849022e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60825083133899e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.84734305261287e-07	0	0	0	0	0	0	0	0	0	0	1.32455693823725e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1253"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16668477193129e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1254"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22199916555957e-08	0	0	0	0	1.11219266879161e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71386253124587e-08	0	0	0	0	0
"msp_1255"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1256"	0	2.93149629388923e-08	0	0	0	0	0	0	0	3.56578348065702e-07	0	1.39653760916718e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.32287711035225e-07	0	0	0	0	1.5644198797123e-08	0	0	0	0	6.34307152042451e-08	0	0	0	0	1.65001902755423e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79144586271e-08	0	1.52651323938129e-08	0	0	0	0	0	0	8.07827156045732e-08	0	0	0	0	0	0	0	0	2.88675341188826e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89474706407505e-08	0	0	0	0	2.12940955267212e-07	0	0	0	0	2.026308698949e-08	0	0	0	0	0	0	0	0	0
"msp_1257"	0	0	0	0	0	0	0	0	0	4.03556185513972e-07	6.08069009310544e-08	0	0	0	0	0	0	0	3.39105050514438e-09	0	1.89362304637143e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41526546996674e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66983456907117e-07	0	0	0	0	0	0	0	0	1.33440846068742e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1258"	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36180032086471e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48728849983964e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1259c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52669974308337e-07	0	0	0	0	0	0	0	0	0	0	0	0	4.51838500096471e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51627969677285e-09	0	0	0	0	0	0	0	0	0	0	9.2405436848654e-09
"msp_1260"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61494652113052e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41440697804962e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1261"	0	0	0	0	0	0	0	0	2.38719691869155e-09	6.35117608402179e-09	0	0	0	0	0	0	0	0	0	0	5.3538713613414e-08	0	0	0	0	0	0	0	0	6.74288700130742e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85230183206769e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1262"	0	0	0	0	0	0	0	0	2.91086332969701e-08	0	0	0	0	0	0	0	0	0	0	0	1.16700647563921e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1263c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
