id_mgs	SRS1992690	SRS1992691	SRS1992694	SRS1992695	SRS1992696	SRS1992697	SRS1992698	SRS1992699	SRS1992700	SRS1992701	SRS1992702	SRS1992703	SRS1992704	SRS1992705	SRS1992706	SRS1992707	SRS1992709	SRS1992711	SRS1992712	SRS1992713	SRS1992714	SRS1992715	SRS1992716	SRS1992717	SRS1992718	SRS1992720	SRS1992722	SRS1992724	SRS1992725	SRS1992726	SRS1992727	SRS1992728	SRS1992729	SRS1992730	SRS1992731	SRS1992732	SRS1992733	SRS1992736	SRS1992737	SRS1992738	SRS1992739	SRS1992740	SRS1992742	SRS1992744	SRS1992745	SRS1992748	SRS1992749	SRS1992750	SRS1992751	SRS1992752	SRS1992753	SRS1992754	SRS1992755	SRS1992756	SRS1992759	SRS1992760	SRS1992761	SRS1992762	SRS1992763	SRS1992765	SRS1992766	SRS1992767	SRS1992768	SRS1992769	SRS1992770	SRS1992771	SRS1992772	SRS1992773	SRS1992774	SRS1992775	SRS1992776	SRS1992777	SRS1992779	SRS1992781	SRS1992782	SRS1992783	SRS1992784	SRS1992785	SRS1992786	SRS1992787	SRS1992788	SRS1992791	SRS1992792	SRS1992793	SRS1992795	SRS1992796	SRS1992797	SRS1992798	SRS1992799	SRS1992800	SRS1992801	SRS1992803	SRS1992804	SRS1992805	SRS1992806	SRS1992807	SRS1992808	SRS1992809	SRS1992810	SRS1992811	SRS1992812	SRS1992814	SRS1992815	SRS1992816	SRS1992817	SRS1992818	SRS1992819	SRS1992820	SRS1992821	SRS1992822	SRS1992823	SRS1992824	SRS1992825	SRS1992826	SRS1992828	SRS1992829	SRS1992830	SRS1992831	SRS1992832	SRS1992833	SRS1992834	SRS1992835	SRS1992836	SRS1992837	SRS1992838	SRS1992839	SRS1992840	SRS1992843	SRS1992844	SRS1992845	SRS1992846	SRS1992847	SRS1992848	SRS1992849	SRS1992850	SRS1992851	SRS1992853	SRS1992854	SRS1992855	SRS1992856	SRS1992857	SRS1992858	SRS1992859	SRS1992860	SRS1992861	SRS1992862	SRS1992863	SRS1992864	SRS1992865	SRS1992868	SRS1992869	SRS1992870	SRS1992871	SRS1992872	SRS1992873	SRS1992874	SRS1992875	SRS1992877	SRS1992878	SRS1992879	SRS1992880	SRS1992881	SRS1992882	SRS1992883	SRS1992884	SRS1992885	SRS1992886	SRS1992887	SRS1992888	SRS1992890	SRS1992892	SRS1992893	SRS1992894	SRS1992895	SRS1992896	SRS1992897	SRS1992898	SRS1992899	SRS1992900	SRS1992901	SRS1992902	SRS1992903
"msp_1292"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51530633311168e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.31226927363543e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45975963542302e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1293"	0	0	0	0	0	0	0	6.06585787441409e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14685143100387e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41860872891201e-7	0	0	0	0	1.13127321651459e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06040035823194e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1300c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77220750870033e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0644110307782103e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38692950253278e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66614696648154e-8	0	0	0	0	0	0	0	0	0	9.79349950601052e-9	0	0	0	0	0	0	0
"msp_1301"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67711320773657e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1302"	0	0	1.69578222385372e-8	0	0	0	0	6.89392534177847e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89286263765123e-7	0	0	0	0	0	0	0	0	0	1.24349433604417e-7	0	0	0	0	0	2.00009424468837e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20694655506426e-8	0	0	0	0	0	0	0	0	0	1.61931607522176e-7	0	0	2.50029533076167e-7	0	0	0	0	0	7.75973734254667e-8	0	2.20030940104291e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07353063338848e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73404600328634e-8	0	0	0	0	0	1.51580305259943e-7	3.34784655925247e-7	0	0	0	0	3.32721091865406e-8	0	5.976264884880161e-9	0	0	0	6.82351075420275e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73510858133018e-8	0	0	0	0	0	0	0
"msp_1305"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07319464859324e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28571868150704e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1307"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99222113204501e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.57312155360983e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33405326999906e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.95731921678181e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83214500831955e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.77814094659185e-8	0	2.65567101466408e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0878498106012e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20810148959969e-8	0	0	0	0	0	5.6888802222553105e-9	0	0	0	0	3.83613680469832e-7	0	0	0	0	0	0	0
"msp_1309"	0	0	6.6816034016662e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.861234692446111e-9	0	0	0	0	0	0	0
"msp_1312"	0	0	1.3931196128798e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14479628397609e-8	0	0	0	0	0	0	0	0	0	0	0	0	1.25667253824504e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11198401551004e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1315"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.61571041733934e-9	0	0	0	0	0	0	0	0	5.968468107908931e-9	0	0	0	0	0	0	0	0	0	1.14286177654202e-7	0	0	0	0	0	2.41077079600727e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45463309302377e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37264739700756e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52804419733705e-8	0	0	0	0	0	0	0
"msp_1316"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07304642901535e-7	0	0	0	0	0	0	0
"msp_1319"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.755414052663571e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1320c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12945693793793e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83383796343201e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85368993578934e-8	0	0	0	0	0	1.02207369274305e-8	0	0	0	3.17219746346e-8	0	0	0	0	0	0	0	0	0	0	0	0	2.29446765611686e-8	0	0	0	0	0	0	0	0	0	6.54461522995385e-8	0	0	1.29679723055964e-7	0	0	0	0	0	2.89326622986988e-8	0	1.45739348357269e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16838678174329e-7	0	0	0	0	0	1.57325690265202e-7	0	0	0	0	0	0	0	0	0	0	0	3.91103025809238e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02608083347286e-7	0	0	0	0	7.47609991701874e-8	0	0	0	0	7.41220576939218e-8	0	1.01989615048345e-8	0	0	0	0	0
"msp_1324"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99750250893047e-8	0	0	3.16943790800262e-7	0	0	0	0	0	0	0	1.28152887414489e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1325"	0	0	0	1.01798855946675e-5	0	2.07121140241162e-8	0	0	1.05219419018107e-8	0	0	0	0	0	9.59212032844167e-7	0	0	0	0	0	0	0	9.55254958453257e-7	0	0	0	0	3.85818893080825e-6	0	2.12725777581505e-6	0	0	0	0	0	0	0	0	0	5.33940604378145e-6	0	0	7.2336490043504905e-9	0	0	7.84877366566445e-6	0	0	8.63591413513124e-6	2.25980174497978e-9	6.69822242120894e-8	0	0	0	0	2.73086359117642e-6	0	3.50204925853732e-6	4.78435528932823e-6	0	0	1.76574035763175e-6	3.03761034789936e-7	0	0	0	0	0	0	2.3211381934648e-6	3.18607142274051e-8	0	0	1.44016818944767e-6	1.60789582297903e-6	0	0	1.69849424009292e-5	0	0	1.61965743406923e-6	2.72043589225285e-5	5.68900563220422e-8	0	0	3.83435912528065e-6	0	7.28659683635873e-8	3.00400382870833e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.67121643262627e-7	0	0	0	0	3.97475123291403e-6	3.53362107630055e-6	0	0	7.00605697433752e-7	0	0	0	6.10949007955917e-8	0	0	0	0	0	0	2.77502908199273e-7	0	0	0	1.31612749370736e-7	0	0	2.81312153754555e-6	0	0	0	0	0	0	0	1.91922223922314e-6	0	0	0	1.16612212689729e-8	2.26037033610445e-6	9.29449751697993e-7	0	0	0	0	0	0	5.06813959069984e-6	0	0	0	0	0	0	0	0	1.93960648464618e-7	0	0	0	0	2.15184157298269e-7	0	2.15277235938318e-5	0	0	0	0	0	0	0	0	0	1.96293952624556e-6	0	0	0	0	1.49322956006865e-5	0
"msp_1328"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43967351763181e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59774662446698e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38418364769192e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65548333270277e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1329"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24205202967104e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.074924549456861e-9	0	4.3783333846665e-5	4.891563482543451e-9	3.73609272643349e-7	0	0	0	0	0	3.54911430069851e-8	6.75923969540614e-7	1.06486753691206e-6	0	0	0	0	0	0	0	0	0	0	7.18549080680531e-7	0	0	0	0	0	0	0	0	0	0	3.6955392705846e-7	1.08333570359787e-6	0	0	0	1.42833043810979e-6	0	0	1.07133653851353e-7	0	0	2.32279281321424e-5	0	0	0	0	0	0	0	0	0	6.29743242132679e-7	0	0	0	0	0	8.77469505461926e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3724614943594e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14876824550348e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28607273103078e-7	0	0	0	0	0	0	0	0	0	5.03976787378551e-5	0	0	0	0	0	0
"msp_1331"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2388977810054e-7	0	0	1.61944799292667e-7	0	0	0	0	0	0	0	1.36831931545665e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38969938051852e-9	0	0	0	0	0	0	0	0	0	0	0	5.85166241121857e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1332"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33576119144363e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42329860902434e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1334"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63210471060225e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1336"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.569056935609761e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1339"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20365097650925e-8	0	0	0	0	0	0	0	0	0	6.16396089248457e-8	0	0	0	0	0	0	0	0	0	3.1015784186912e-8	0	0	0	0	0	0	0	0	0	0	0	0	7.19251126795998e-9	0	0	0	0	0	0	0	0	0	0	0	0	3.1192647771517603e-9	0	0	0	0	0	0	0	0	0	0	0	4.76167159587608e-8	0	0	0	0	0	0	0	4.2822597281241e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74749881884012e-8	0	0	0	0	0	0	0	0	0	0	4.51561913423245e-9	0	0	0	0	0	0	0	3.16035233186491e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65354645601805e-7	0	0	0	0	0	0	0	0	0	1.28475939014883e-8	0	0	0	0	0	0	0
"msp_1341"	0	0	0	0	0	0	0	0	0	0	0	8.82889352270538e-8	1.2870017375362e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1342"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33493730558098e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.59293062770688e-8	0	0	0	0	0	4.54137792791443e-8	0	0	0	0	0	0	0	0	0	0	0	3.23007165773613e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99417884921698e-8	0	0	0	0	4.6654025469806e-7	0	1.17834608808109e-8	0	0	0	0	0
"msp_1343"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49537983125911e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95076523913791e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63727114829669e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1345c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04589086714891e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
