id_mgs	19D9	19D36	19D84	23D67	37D8_dup	37D16	37D39	39D19	39D34	39D38	39D44	39D45	39D55_dup	39D55	39D61	39D64	39D121	39D239	39D362	40D8	40D10	40D17	40D24	40D38	40D60	40D66	40D71	40D97	40D100	40D124	40D225	40D365	41D12	41D13	41D16	41D24	41D30	41D50	41D71	41D73	41D87	41D93	41D96	41D124	41D366	47D33	47D64	47D93	47D121	47D362	47M	57D8	57D14	57D17	57D19	57D20	57D39	57D45	57D48	57D51	57D61	57D72	57D122	57D244	57M	59D8	59D9	59D11	59D23	59D37_dup	59D37	59D38	59D43	59D44	59D52	59D256	59D382	NC2
"msp_0018"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5580818638857e-6	1.86693599561324e-7	1.33652506111753e-7	0	0	0	0	0	0	0	0	0	0	0	0	2.64359679113139e-7	0	0	0	0	0	0	0	0	0	0	1.7597058015584e-7	6.65110966803728e-7	0
"msp_0019"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0020"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22980346733547e-8	1.25498147550865e-8	0	0	0	0	0	0	0	0	0	0	0	0	1.44696342045472e-8	0	0	0	0	0	0	0	0	0	0	4.17599625183551e-8	5.0387649043476e-9	0
"msp_0021"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0022"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0023"	0	0	0	0	0	0	0	3.96352511271544e-9	1.82554620234161e-8	0	0	1.31180656381413e-8	6.8745771358027e-8	4.42229707468962e-8	3.90771551597712e-8	0	3.49795695292488e-8	9.67391237090104e-8	5.56379641828665e-5	2.02016232755286e-7	6.7562832567183605e-9	0	0	3.3986007593133804e-9	0	0	0	0	0	0	0	0	0	0	3.45253171104536e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.254684179462e-8	0	0	2.612496925155e-9	0	0	0	0	2.99388255596828e-6	3.10040369821237e-6	4.45593519934274e-6
"msp_0024"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88770330404731e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.45485071029129e-8	0	0	0	0	1.46331159474832e-7	6.128484784546011e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47039218166694e-8	0	0	0	0	0	0	0	0	0	0	1.37377367787706e-7	3.80199686039406e-7	0
"msp_0025"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30879987816336e-8	0	0	0	0	0	0	0	6.45876639156975e-6	0	0	2.8234118115653403e-9	0	0	0	0	0	3.34515044491252e-7	0	0	0	8.15693448788933e-9	0	0	0	2.4969215695137e-9	3.55049748109018e-5	9.06535934781399e-7	8.76431560829804e-8	0	0	0	0	0	0	0	0	0	0	1.18563153014687e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0027"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69627375652218e-8	0	0	0	0	0	0	0	0	2.01416134664828e-6	9.92177294323179e-5	0	0	0	0	0	0	3.63931649547579e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.6246704829912e-6	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25062570341625e-8	7.65306886402805e-9	0	0	0	0	9.72658753368872e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
